,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,25.671653279132443,25.58066492803937,25.668237156262926,25.593049591772342,25.670162818747485,25.479814327432454,25.788567499614828,25.21876494172875,24.97453911795401,25.07087649731616,25.096763872940528,24.671467016826,24.908495173051733,25.449657630007323,25.313979661694475,25.838025022569354,25.65211693700917,25.550546643080224,24.67986587941823,24.55173820545154,24.47457418156078,25.154959744340506,25.555845520428402,25.140939250899237,24.93866012803892,25.439687510733847,25.324864536382165,25.92072124090805,24.90346632088449,25.39954608749599,25.1370295441252,25.164187068280853,24.94082701289358,25.084455926989676,25.135097255899836,25.13126703648163,25.180097092805,24.595393894730023
1,25.671613823768563,25.580667447703494,25.651662618618428,25.594608937308674,25.670472271433148,25.478374684502338,25.788652378938153,25.219128270567996,24.974514863085258,25.124250879493697,25.096920760943124,24.671983892209553,24.908492081966443,25.449657630007323,25.31427364877308,25.83789314329175,25.652122913384986,25.54985030321263,24.68063112687403,24.583391851323963,24.598721715245905,25.142792565967227,25.578586518126418,25.146494562500816,24.938886267509638,25.439687510733847,25.324864536382165,25.920713258734406,24.907352695359755,25.39954608749599,25.13553782357997,25.164402278388156,24.94084591923514,25.087403555481693,25.135093234875097,25.131283442528378,25.180097092805,24.596068111973064
2,25.668493629889973,25.580849866303453,25.647756682642914,25.699102610718214,25.691534384184354,25.483102282703005,25.79393823082967,25.244220706607972,24.972921843065393,25.16410175111849,25.10859646644656,24.7109322020982,24.90826237628114,25.449603620574266,25.3341135675184,25.829261444101558,25.652597897590788,25.502797243214548,24.73248086127458,24.616537242220378,24.744198331988137,25.1539401113629,25.61574087959234,25.15200251440794,24.956459181488807,25.44376936014854,25.328020415352764,25.91652487507846,25.173944421381176,25.39954608749599,25.036880729458744,25.179628844718717,24.94446358405308,25.281602762546328,25.1348360139864,25.13233161154069,25.180097092805,24.642819638217617
3,25.646915782651938,25.581843276624227,25.651264258230704,25.73148867402228,25.712798950609674,25.48518457097072,25.778589732991573,25.28794760040038,24.974300020675603,25.182598788785803,25.16644604878482,24.91188444146476,24.907298257012563,25.44685560493914,25.34525488838011,25.83507722997211,25.656359739966476,25.46802293656721,24.777211851533437,24.662233350642953,24.8978459819162,25.47603570357721,25.67890139865062,25.170010517131264,25.074852615035574,25.627149027805373,25.466361267348145,25.756046098200333,25.625143894293675,25.39957676782353,25.010970996364758,25.227289042937297,25.053415256621225,25.34712788768273,25.13511693769573,25.131173494089396,25.180097092805,24.74465432102782
4,25.649301030061956,25.59537478173145,25.6975950186799,25.745627794931302,25.732980999816533,25.490091580974234,25.80785841258722,25.462698854332366,24.99001640870406,25.232511627140603,25.28429302001475,25.100941824823632,24.908833943173395,25.43550521900892,25.34916042611391,25.8354877101873,25.667977720553946,25.488532680144612,24.858838569123336,24.7407364088058,25.00614878901537,25.703244776833973,25.653332386079462,25.280150832970364,25.23144520631092,25.756281133379556,25.47233025266302,25.745955983548473,25.82726272392345,25.40072393447792,25.0893523291719,25.208615174921363,25.250080721203663,25.392932616435814,25.13597693907211,25.131308974162742,25.180232708672143,24.829536025497774
5,25.661311186351885,25.6515347837603,25.799270441672967,25.7648110459945,25.746432834205695,25.50589649007416,25.894647913490083,25.986102446149218,25.139875227280562,25.243623385015702,25.325565855361173,25.165244449304755,24.91999601957951,25.44984700667478,25.35174030751682,25.852517747154852,25.680766678253384,25.494693946802386,25.119537905822217,24.81031415054702,25.138939974497475,25.74882040423789,25.652999353566116,25.317363296922878,25.304803504791845,25.830092874829795,25.629008190916416,25.859213243990013,25.92971323724598,25.405090669937422,25.09456775587638,25.26213590815441,25.39841021102814,25.4525174169133,25.13645287824149,25.131341127460978,25.183824084789112,24.858987841287888
6,25.672436230672933,25.679700411354883,25.827932392050794,25.783397147792606,25.77116992272192,25.628322294135153,25.975897342729052,26.128198516277624,25.17844510267896,25.256315181878545,25.37046536482721,25.211231842372612,24.96387615247543,25.459197506521374,25.36886179968141,25.938306912908423,25.70613485458973,25.523298195762575,25.220726737646757,24.931848761609515,25.35427316596661,25.768346633526317,25.918784625877116,25.322585349073115,25.347191349169286,25.890244980335535,25.832646351902145,26.089384788476913,26.099668079426614,25.415163857309206,25.17346267015301,25.283150814966444,25.4445893142937,25.585167055240323,25.13678973276692,25.13025647329515,25.1864475937818,24.876890329100277
7,25.684000510655768,25.719140022765185,25.831413326798536,25.818386087745186,25.818777123739835,25.731721617923657,26.049601939456156,26.166603991386573,25.191289605349702,25.290645874041992,25.465522755658853,25.249022323626246,24.991242847492245,25.484059517378547,25.372768229236158,26.022620422781582,25.8602141532388,25.642767792550114,25.27501997288393,25.12955273895325,25.516369948902447,25.826848375281035,26.16390999719246,25.34358529377383,25.42158153709474,26.041669720375104,25.86193844866433,26.171403498033257,26.352932470007254,25.43584780071482,25.470602218819494,25.254942097562207,25.47458033360991,25.68632205742396,25.13650749660456,25.129918735049326,25.190316134919215,24.896916482458476
8,25.77350504995169,25.765625339716394,25.840646706981605,25.838737549092272,25.86371741769207,26.16299097990186,26.208188354982212,26.21446289100392,25.291448631232303,25.33351553535018,25.51569692445729,25.29028815156952,25.013177866581355,25.53513283501665,25.372483455814596,26.05627689929716,25.988024399130783,25.67014547891314,25.31685300922662,25.15735515262061,25.725422786221596,25.890679897187745,26.394178313870373,25.570837605104167,25.509522040436778,26.239368070497036,25.889152453455463,26.47907840870646,26.4011348137872,25.50429303491388,26.129206349085138,25.248391559907866,25.53481943887388,25.7848099613788,25.136606359820068,25.13245105245486,25.2036566852217,24.906656597975115
9,25.80997781539729,25.801410568769246,25.883697622090303,25.85354323872323,25.892579305328002,26.245313482816492,26.317436935440966,26.273459781426133,25.479056769515733,25.373733521054998,25.5559958357426,25.31785173066466,25.037693701211577,25.575164078418002,25.371012128640505,26.10953619312826,26.058694294967236,25.688714544717126,25.376055381848523,25.18516755138759,25.874569420318064,25.955024363353385,26.610811194304755,25.97041248865309,25.567595061382132,26.362256862331535,25.916009310087595,26.712307012593847,26.461960747008508,25.680447127524566,26.818263998607357,25.24526360364076,25.63126070341319,26.019386938133156,25.156506171734225,25.14454820718836,25.240299230447828,24.91278860202827
10,25.83238821635683,25.884544300458238,25.912321265861888,25.86878047762458,25.903811969175308,26.25672483945084,26.46807985676706,26.336158664551427,25.631550246657483,25.402853202443623,25.60089775093983,25.335372110054504,25.078692715225003,25.602342750887416,25.43747194856484,26.169154242521067,26.11049069309381,25.71809635309754,25.424496486928312,25.20054867338177,26.017896167309093,26.030416328839593,26.80379847561732,26.16186902762945,25.679335916072016,26.461138230392663,25.975948830274213,26.89142443525406,26.598903637424204,26.159595496213687,27.080506050784894,25.322465911123697,25.96721656861716,26.35778824640114,25.38053719084836,25.23275901331721,25.397319213917772,24.922997572143533
11,25.873263391559984,25.91304480560852,25.93494164100865,25.894126434280324,25.924795769869476,26.33117835258093,26.666878662996552,26.38387909996102,25.794794802299723,25.457707323200985,25.721088704668517,25.346708591598418,25.12136288251807,25.725127507528857,25.685536220366274,26.186649379834716,26.181904231728776,25.733690676119313,25.473454127911197,25.228195983700584,26.222148947565287,26.068523945762017,26.904942195896115,26.5130737503138,25.841669540826338,26.521356264241323,26.013251175067246,27.124113409981554,26.878838617198785,26.542609450122097,27.243584922471445,25.784379492802028,26.520316692820167,26.688448172472444,25.538220094317055,25.39340222130391,25.583377600954137,24.970440049600978
12,25.926784344692187,25.93651034289697,25.943255307884687,25.91310683519169,25.94449605820277,26.47588089248024,26.76642617173663,26.429981342748643,25.99144741173497,25.733889977337967,25.88055311306168,25.366879195207737,25.1602583090232,25.89456969637541,25.748365880073305,26.202017942072832,26.239902244635225,25.753018341922203,25.5421473009517,25.3237797469619,26.426963664476347,26.132994837585546,26.955573529868435,26.637778335821864,26.129197484209442,26.59949838081622,26.070576355033346,27.40449380003915,27.083096006359426,26.7548657615312,27.352943251053915,25.93716398354657,27.014579345300493,26.960651711329493,25.59841074173365,25.485268262912953,25.657401014991915,25.105393845451893
